word_decimal	rank	phase
173824904485074	19213	0
173824921241810	21766	0
173824921241811	6711	0
173824921241813	21765	0
173824921250000	21761	0
173824921250005	21760	0
173824937294032	6709	0
173824938019026	21756	0
173824938019027	19210	0
173824938019028	21755	0
173824938027216	21752	0
173824938027220	21751	0
173824938031312	19205	0
173840471624274	19201	0
173840471624402	19199	0
173840471624404	6708	0
173840471624405	19198	0
173840471624786	19195	0
173844029894866	6705	0
173844029894872	6703	0
173844766591570	19192	0
173844766591698	19190	0
173844766591700	6702	0
173844766591701	19189	0
173844766591826	19186	0
173844768688210	24423	0
173844768688338	24420	0
173844768688340	6700	0
173844768688341	24418	0
173881944782577	6699	0
173881944782586	6698	0
173881944913617	6697	0
173881944913626	6696	0
173884980261841	6694	0
173884980262097	6692	0
173884980542161	6690	0
173884981589681	6689	0
173884981589713	6688	0
173884981589722	6687	0
173884981590737	6685	0
173884983686865	6684	0
173884983686872	6683	0
173884983687121	6682	0
173884983687377	6681	0
173884983702481	6680	0
173884983702737	6679	0
173885100192728	6678	0
173885100192984	6676	0
173885101114328	6675	0
173885101114584	6674	0
173885101118680	36832	0
173885101125848	36830	0
173889276557905	6672	0
173889276558033	6670	0
173889276562129	6668	0
173889278654417	6667	0
173889278654545	6666	0
173889278654673	6665	0
173889278658513	6664	0
173889278658769	6663	0
173889342733011	6661	0
173889343654611	6659	0
173889343658707	36827	0
173889344829395	6658	0
173889344829651	6657	0
173889345750995	6656	0
173889345751251	6655	0
173889345755091	36825	0
173889345755347	36823	0
173890436151537	19182	0
173890436282577	19178	0
173890531571953	19174	0
173890531571962	19172	0
173890531702993	19168	0
173890531703002	19166	0
173891426175057	6654	0
173893568051409	37958	0
173893568051441	37953	0
173893568099201	37943	0
173893568099213	37892	4
173893568099281	37907	0
173893568100561	37899	0
173893568100563	37895	0
173893568379057	19163	0
173893568379089	37933	0
173893568379098	37931	0
173893568379601	37926	0
173893572949713	6653	0
173893572950225	6652	0
173893573621457	19160	0
173893573621841	19158	0
173893573621969	19155	0
173893573621973	19154	0
173893573626065	6651	0
173893573630161	19152	0
173893573630163	19151	0
173893639796947	6649	0
173893639796949	6647	0
173893640718547	6645	0
173893640718549	6644	0
173893640722643	36810	0
173893640722645	36809	0
173893656574163	19146	0
173893656574164	6643	0
173893657495763	19143	0
173893657495764	6642	0
173893657499859	36798	0
173893657499860	36797	0
173893657508048	19138	0
173893657508049	36791	0
173907597290193	15884	0
173907597290195	15883	0
173907614055121	19135	0
173907614055126	19134	0
173909140101873	6641	0
173909140110033	6640	0
173909140781649	19130	0
173909140781777	19128	0
173909140781781	19127	0
173909140782161	19124	0
173911892257489	15881	0
173911892257491	15880	0
173911893801169	6639	0
173911893801171	6638	0
173911909022417	19121	0
173911909022422	19120	0
173911911119057	19118	0
173911911119062	19117	0
173911944066001	6637	0
173911944066008	6636	0
173912900434129	6635	0
173912900434131	6634	0
173913168933841	6633	0
173913435077329	6632	0
173913435748945	19114	0
173913435749073	19112	0
173913435749077	19111	0
173913435749201	19108	0
173913437173969	6630	0
173913437845585	30069	0
173913437845713	30065	0
173913437845717	30063	0
173932310112980	30221	0
173932310112982	6629	0
173932311736788	6628	0
173932311737044	6627	0
173932312209620	13344	0
173932312209622	6626	0
173932312228308	13342	0
173932312228564	13340	0
173932328993239	15878	0
173932328993240	15877	0
173932345160152	6624	0
173932345160408	6623	0
173932345770454	15875	0
173932345770456	15874	0
173932345774552	13337	0
173932345774808	13335	0
173957996029402	31534	0
173957996030676	31530	0
173957996038865	6621	0
173957996038866	31527	0
173957998126552	31525	0
173957998127060	31523	0
173957998127316	31520	0
173957998135249	6620	0
173957998135250	31518	0
173957998135505	6619	0
173957998135506	31516	0
173958012816080	6617	0
173958012816082	36788	0
173958014912464	6616	0
173958014912466	36786	0
173958014912720	6615	0
173958014912722	36784	0
173959155795988	6614	0
173959424231428	6613	0
173962293094100	31513	0
173962293094612	31510	0
173962293094613	31509	0
173962293102801	6612	0
173962293102802	31507	0
173962293106897	6611	0
173962293106898	31505	0
173962309880016	6610	0
173962309880018	36782	0
173962309884112	6609	0
173962309884114	36780	0
173962366167252	31498	0
173962366167284	31496	0
173962366218884	31494	0
173962366218893	31491	0
173962366218964	31488	0
173962366220498	31483	0
173962366220500	31479	0
173962366494900	31477	0
173962366494932	31474	0
173962366494938	31472	0
173962366495444	31469	0
173962376049364	6608	0
173962376050900	6607	0
173962376116436	6606	0
173962376972498	31465	0
173962376972500	31464	0
173962376976596	36778	0
173962376980484	36776	0
173962376980688	31461	0
173962376980692	36774	0
173977590770388	31458	0
173977591818964	31455	0
173977591818966	31454	0
173977860254420	31451	0
173977860254421	31450	0
173980630119124	6605	0
173980630610644	13332	0
173980663542488	6603	0
173980664156888	13329	0
173981885737684	31446	0
173981886786260	31443	0
173981886786262	31442	0
173981888882644	31440	0
173981888882900	31437	0
173981888882902	31434	0
173982155221716	31431	0
173982155221717	31430	0
173982157318356	31425	0
173982157318357	31423	0
174000977933779	13326	0
174000978221779	13323	0
174000979270355	13321	0
174000979274451	6602	0
174000980818131	6601	0
174000980882899	6600	0
174000981366995	13319	0
174001065251283	13317	0
174001065251288	13316	0
174001065251544	13314	0
174003814478069	6598	0
174003814478074	6597	0
174003814609109	6595	0
174003814609114	6594	0
174005343432917	6592	0
174005343432919	6591	0
174005343432920	6590	0
174005360210133	13311	0
174005360210134	6589	0
174005360210136	13310	0
174005360218323	13307	0
174005360218328	13305	0
174005360218840	13302	0
174028502161651	6587	0
174028502161658	6586	0
174028502292691	6584	0
174028502292698	6583	0
174031011772629	6582	0
174031012571349	31419	0
174031012574929	25073	0
174031012575441	25069	0
174031012575445	31416	0
174031012583633	25066	0
174031012583634	31413	0
174031012583635	31412	0
174031029352144	25060	0
174031029352656	25054	0
174031029352661	36762	0
174031029360848	25052	0
174031029360850	36760	0
174031029360851	36753	0
174031045155027	6580	0
174031045155059	6579	0
174031045195219	6577	0
174031045195475	6575	0
174031045195987	6573	0
174031045195989	6572	0
174031046116819	31405	0
174031046117075	31400	0
174031046117587	31392	0
174031046117589	31391	0
174031046137859	36751	0
174031046138064	31388	0
174031046138065	36749	0
174031046138067	36746	0
174045597850355	6571	0
174045597850357	6570	0
174045597858515	6569	0
174045597858517	6568	0
174045615053523	13299	0
174045615053528	13298	0
174045615053971	13296	0
174046578924277	6567	0
174046578932437	6566	0
174046579731157	31386	0
174046579735249	25050	0
174046579735253	31384	0
174046596512464	25048	0
174046596512469	36733	0
174046612347635	6565	0
174046612347637	6564	0
174046612355795	6563	0
174046612355797	6562	0
174046613277395	31382	0
174046613277397	31381	0
174049383633624	34476	0
174049892825811	6561	0
174049892825813	6560	0
174049910020819	13293	0
174049910020824	13292	0
174049920504019	37632	0
174049920504024	37625	0
174050873899733	6559	0
174050874698453	31379	0
174050874702545	25045	0
174050874702549	31377	0
174050875996373	6557	0
174050876795093	31374	0
174050876799185	25041	0
174050876799189	31371	0
174050891479760	25039	0
174050891479765	36723	0
174050893576400	36396	0
174050893576405	36716	0
174050907323091	6556	0
174050907323093	6555	0
174050908244691	31369	0
174050908244693	31368	0
174050909419731	6553	0
174050909419733	6551	0
174050910341331	31359	0
174050910341333	31357	0
174067433693684	6549	0
174067433693690	6548	0
174067433824724	23834	0
174067433824730	23833	0
174069698742998	33388	0
174069698751187	6547	0
174069698751188	33383	0
174069700839638	21748	0
174069715528212	6546	0
174069715528402	6545	0
174069715528404	6543	0
174069776053462	36590	0
174069776337622	36536	0
174069776337624	36534	0
174069783982550	6542	0
174069783982552	6541	0
174069784723926	21746	0
174069784723928	21745	0
174074010493108	6540	0
174074010493140	6538	0
174074010493146	6536	0
174074010495492	6535	0
174074010495700	6533	0
174074012102868	6532	0
174074012590292	6531	0
174074012590296	6530	0
174074012594388	6529	0
174074079686870	6528	0
174074079686872	6527	0
174074079690966	6526	0
174074079690968	6525	0
174078255123158	6524	0
174078255129562	6522	0
174078255131348	6520	0
174078257219798	6519	0
174078257226712	6518	0
174078363890646	6516	0
174078363890902	6514	0
174078364175062	6512	0
174078364175064	6510	0
174078374642646	6509	0
174078374642648	6507	0
174078374642902	6506	0
174078374642904	6505	0
174078374658262	6504	0
174078374658264	6503	0
174078374658518	6502	0
174078374658520	6501	0
174113738942996	25035	0
174113738943185	25033	0
174113738943186	6500	0
174113738943188	25032	0
174113738943508	25029	0
174113799752406	21743	0
174113799752408	21742	0
174113799752854	21740	0
174114493917905	6499	0
174114493917906	31354	0
174114493917908	31352	0
174118033910292	25026	0
174118033910481	25024	0
174118033910482	6498	0
174118033910484	25023	0
174118033910548	25021	0
174118094719702	21738	0
174118094719704	21737	0
174118102299862	6497	0
174118102299864	6496	0
174118639039702	6494	0
174118639039704	6492	0
174118788885201	6491	0
174118788885202	31348	0
174118788885204	31346	0
174138420320467	19106	0
174138437097682	19103	0
174138453862357	21732	0
174138453862613	21730	0
174138453881299	6490	0
174138453881301	21728	0
174142732062935	19101	0
174142732062936	19100	0
174142732071124	6489	0
174142732071125	19093	0
174142748848339	6488	0
174142748848341	6486	0
174146976707541	6485	0
174147032906453	6483	0
174147033036757	6482	0
174147033037013	6480	0
174147033332437	6478	0
174147043788757	6477	0
174147043789013	6476	0
174147043815637	6475	0
174147043815893	6474	0
174151271667921	6473	0
174151271675089	6472	0
174151288445136	6471	0
174151288452304	6470	0
174186755479761	35689	0
174186755479762	35687	0
174186771445717	6469	0
174186771445973	6467	0
174187778078677	6466	0
174187778078933	6464	0
174207139116760	6463	0
174207139793110	21722	0
174207139797203	19090	0
174207155959837	6462	0
174207155960018	6461	0
174207156574418	19087	0
174207173339349	21719	0
174207173339350	26800	0
174207173353939	26797	0
174207173353944	26794	0
174207181453524	30568	0
174207181453526	30562	0
174207189381590	6460	0
174207189381592	6459	0
174207189383190	6458	0
174207189383197	6457	0
174207189383382	6456	0
174207190116564	21716	0
174207190116566	21715	0
174207190120470	19084	0
174207190120662	19082	0
174211450925272	6454	0
174211450927117	6452	0
174211451539672	19078	0
174211451543764	15871	0
174211451543768	19072	0
174211468320979	15869	0
174211468320984	15864	0
174211485085910	19070	0
174211485085912	19069	0
174211485087750	19067	0
174211485087958	19063	0
174213817157686	6450	0
174215689599190	21397	0
174215689890520	21391	0
174215695561688	6449	0
174215695562813	6448	0
174215696173270	15860	0
174215696180184	15858	0
174215752513749	6446	0
174215752513750	30404	0
174215752805080	30398	0
174215763265749	6445	0
174215763265750	38139	0
174215763288280	38130	0
174215763288536	38107	0
174215769290806	6443	0
174215769290813	6440	0
174215769290964	6438	0
174215769290966	6435	0
174215780042806	6434	0
174215780042964	6433	0
174215780042966	6431	0
174216853833750	6430	0
174216853833766	6429	0
174219991144657	6428	0
174220007921872	6427	0
174220064256726	6426	0
174220064258262	6424	0
174220065306838	38001	5
174220074087126	6423	0
174220074087128	6422	0
174220074088486	6421	0
174220074088493	6420	0
174220074088662	6419	0
174220075010086	6418	0
174220075010262	6417	0
174220075014358	36711	0
174224286098904	31343	0
174224286099160	31341	0
174224286099670	31338	0
174224286114769	6416	0
174224286114776	31333	0
174224318723544	6414	0
174224318723800	6412	0
174224318724189	6410	0
174224318724310	6408	0
174224319645144	31328	0
174224319645400	31321	0
174224319645910	31314	0
174255474342097	25015	0
174255474342098	6406	0
174255474956497	35683	0
174255474956498	35681	0
174255490922709	6404	0
174255490922710	35229	0
174255507699926	35678	0
174255507765270	6402	0
174255507765462	6400	0
174255508502550	25009	0
174255508502737	35673	0
174255508502742	35671	0
174255776200710	6398	0
174255776200912	6395	0
174255776200918	6393	0
174256044439606	35660	0
174256044439763	35649	0
174256044439764	6391	0
174256044439766	35643	0
174256229316817	6389	0
174256229316818	31309	0
174256497555160	6387	0
174256497555669	6385	0
174256497555670	6383	0
174256765991126	6381	0
174256766056662	31297	0
174256766789844	31293	0
174256766789846	31291	0
174256782833872	6379	0
174256782833878	38001	5
174256799414483	6377	0
174256799414484	21709	0
174256799414486	21700	0
174256800336083	31287	0
174256800336084	38568	0
174256800336086	38556	0
174484716765274	19057	0
174500286023194	25006	0
174505335964970	31284	0
174509437995066	19051	0
174509627787306	31281	0
174871268563551	30771	0
174915823994546	6376	0
174916092233442	6375	0
174916095182562	6374	0
174920118962770	6372	0
174920121059410	6371	0
174922145597666	6369	0
174922145652866	6367	0
174924416026706	37166	0
174939233061455	15855	0
174939983186514	25862	0
174939983187026	25858	0
174939988036178	36567	0
174939988036191	36563	0
174984493151921	6366	0
174984761390817	6365	0
174984764339937	6364	0
174988788120145	6362	0
174988790216785	6361	0
174990059780321	28750	0
174990059824001	28746	0
174993079679185	34339	0
174993079679201	34335	0
174993079941297	33967	0
174993085184081	33961	0
174993348114625	34323	0
174993348114639	34321	0
174993348114657	34316	0
174993348180193	34121	0
175008652343889	33195	0
175008652344401	33189	0
175008657193553	29362	0
175008657193567	29358	0
175061877795028	31273	0
175061877795044	31271	0
175061878057140	31269	0
175061888542724	36708	0
175062146230468	31265	0
175062146230479	31263	0
175062146230500	31261	0
175062146296036	31259	0
175075866724895	15851	0
175076135160335	15848	0
175077108230767	31254	0
175077376666207	31247	0
175105124085989	6359	0
175128030370019	6358	0
175128030406019	6357	0
175130556782803	6355	0
175130556782819	6354	0
175130557700099	37138	0
175130825218275	6352	0
175130826266851	6350	0
175144586197525	36550	0
175144586197535	36548	0
175145126616211	28784	0
175169227090452	6349	0
175173522055348	6348	0
175173522057732	6347	0
175173790294244	6346	0
175213250505236	24994	0
175213250505748	24991	0
175213311315094	29058	0
175281974827551	24986	0
175306701682710	28933	0
175309227485190	6344	0
175310996649990	36465	0
175313519306806	35462	0
175315291605046	6343	0
175319586572326	6342	0
175355019388950	6340	0
175355287824390	6338	0
175355556063286	35628	0
175677668775999	19039	0
175677858568239	31234	0
176158026057707	6337	0
176166612847083	25849	0
176181681933167	25368	0
176181698710382	25423	0
176183678434276	13290	0
176183695199207	15837	0
176190238314347	15833	0
176234700945685	24982	0
176234704877845	24980	0
176276188777238	6336	0
176277671201558	6335	0
176278205975318	6334	0
176303369185764	27321	0
176303369185780	27319	0
176303370103060	24978	0
176303373380036	6333	0
176303374014100	24976	0
176303374035220	24974	0
176303637621236	6332	0
176303638669812	6331	0
176303906056676	23443	0
176317952781732	26128	0
176321082780644	26121	0
176321083829220	26117	0
176321083833316	6330	0
176321144114144	21694	0
176321144114150	21693	0
176346334460693	6329	0
176346871200533	6328	0
176386498394911	6327	0
176386515172126	6326	0
176386766633807	6325	0
176386783411022	6324	0
176387035069247	6323	0
176387051846462	6322	0
176389803301863	19035	0
176389803310052	6321	0
176389803310053	19033	0
176389820087269	21691	0
176389820152805	6320	0
176395054776091	6319	0
176395323014987	6318	0
176395591450427	6317	0
176455212952351	34225	0
176455229729566	20722	0
176482039888151	6316	0
176483809052951	29405	0
176483812985111	27718	0
176488104008007	6315	0
176488107940167	6314	0
176492398975287	6313	0
176492402907447	6312	0
176528100227351	6311	0
176528368466247	26786	0
176536690153751	6310	0
176536958392647	26781	0
176765814297451	22845	0
176773330491211	22837	0
176777357219355	35288	0
176777893893691	25648	0
176781507483931	20511	0
176781775722827	26778	0
176782185716027	22823	0
176834533770094	6309	0
176841776809758	6308	0
176842049963854	6307	0
176846076691998	6306	0
176846613366334	6305	0
176850366851358	15822	0
176850635704238	6304	0
176850905188670	6303	0
176850905798974	24966	0
176851171088750	24964	0
176903202927467	6302	0
176903202927469	6301	0
176910445967133	6300	0
176910719121227	6299	0
176910719121229	6298	0
176914745849371	6297	0
176914745849373	6296	0
176915282523707	6295	0
176915282523709	6294	0
176918942243103	6293	0
176918942251293	6292	0
176919210481999	35638	0
176919210490189	35634	0
176919304861613	6291	0
176919574346043	6290	0
176919574346045	6289	0
176971922400107	23437	0
176979438593867	23429	0
176983465322011	35302	0
176984001996347	25657	0
176987772250398	33501	0
176988293818683	23413	0
176988311198014	24962	0
176988576487790	24960	0
177004839496471	6288	0
177004851358486	29106	0
177005107735367	26766	0
177005386132304	13279	0
177330552059627	6287	0
177334211590629	6286	0
177334211590645	6285	0
177334212561189	6284	0
177334212569349	6283	0
177334212573445	6282	0
177334215784901	6281	0
177334216491925	6280	0
177334216493349	6279	0
177334216501509	6278	0
177334216505605	6277	0
177334480026101	6276	0
177334481074677	6275	0
177334748461541	6274	0
177349912968047	6273	0
177349929745262	6272	0
177351926234085	10937	0
177351926234087	6271	0
177358469349227	6270	0
177400351582507	6269	0
177400351582509	6268	0
177400380942637	6267	0
177400380942639	6266	0
177400397719853	6265	0
177400397719854	6264	0
177400397748518	6263	0
177400398768430	6262	0
177417447082790	38204	8
177417448131366	6261	0
177417448131878	6260	0
177417463294761	10935	0
177417464343337	10933	0
177417464343849	10931	0
177417464343850	10930	0
177417464343972	10928	0
177417557666607	10926	0
177417558715183	10924	0
177417558719279	6259	0
177417574443822	10922	0
177417575492398	10920	0
177417575496494	6258	0
177418632448806	38204	9
177418632448815	38266	0
177418649226022	21688	0
177418649226030	21687	0
177421743098662	6257	0
177421743098918	6256	0
177421755117097	10918	0
177421755117353	10916	0
177421759310633	10914	0
177421759310889	10912	0
177421759310890	10911	0
177421869411370	10908	0
177422944193318	21685	0
177422944193574	21683	0
177422946289958	21681	0
177426034921254	6255	0
177426050084137	10903	0
177426050084649	10901	0
177426051133225	10899	0
177426051133226	10898	0
177426114047786	10896	0
177426114047787	10895	0
177426115096363	10893	0
177426115100459	6254	0
177427188829990	21679	0
177427188829995	21678	0
177430329888294	6253	0
177430330936102	6252	0
177430345051433	10891	0
177430345051689	10889	0
177430346100265	10887	0
177430346100266	10886	0
177430347148073	10884	0
177450209271591	6251	0
177450209271593	6250	0
177450210231591	6249	0
177450210231593	6248	0
177450213464871	6247	0
177450213464873	6246	0
177450214163751	6245	0
177450746141991	6244	0
177450746141993	6243	0
177450748238631	6242	0
177450748238633	6241	0
177450811159787	6240	0
177486278196005	6239	0
177486278196015	6238	0
177486278196047	6237	0
177486294973221	6236	0
177486294973230	6235	0
177486294973262	6234	0
177486546631461	37798	0
177486546631471	6233	0
177486546631487	6232	0
177486546762501	37768	0
177486546762511	6231	0
177486563408677	6230	0
177486563408686	6229	0
177486563408702	6228	0
177486563539717	6227	0
177486563539726	6226	0
177489331649317	21676	0
177489331649326	21675	0
177489331649507	6225	0
177489331649509	21673	0
177489331649829	21671	0
177489331780357	6224	0
177489331780366	6223	0
177489331780581	6222	0
177489331780869	6221	0
177489392458727	19025	0
177489392458729	19024	0
177489392459175	19022	0
177490474628391	6220	0
177490474628393	6219	0
177490589940517	6218	0
177490589940773	6217	0
177490858375973	6216	0
177490858376229	6215	0
177490858507013	6214	0
177490858507269	6213	0
177494834577189	6212	0
177494834577195	6211	0
177494834577227	6210	0
177495103012645	6209	0
177495103012651	6208	0
177495103012667	6207	0
177495103143685	6206	0
177495103143691	6205	0
177499064554791	6204	0
177499064554793	6203	0
177518878428966	6202	0
177518879377446	6201	0
177518879377702	6200	0
177518882622246	6199	0
177518883179302	6198	0
177518883309606	6197	0
177518883309862	6196	0
177519415299366	6195	0
177519417396006	6194	0
177519417953062	6193	0
177564084637606	6192	0
177585886648613	14463	0
177585886648615	14462	0
177585886648647	14460	0
177587597901609	17960	0
177587598854438	6191	0
177587598854439	13277	0
177587602094889	13275	0
177587602786598	6190	0
177587602786599	13273	0
177587615631653	6189	0
177587615631655	6188	0
177587615631687	6187	0
177587619563813	6186	0
177587619563815	6185	0
177587619563847	6184	0
177588134772009	13271	0
177588136868649	13269	0
177591910598951	6183	0
177591910598967	6182	0
177591910607111	6181	0
177591914531111	6180	0
177591914531127	6179	0
177591914539271	6178	0
177623712955177	38204	7
177623712955183	38213	0
177623729732393	17175	0
177623729732398	17174	0
177627880028453	6177	0
177627880028455	25923	0
177627880028487	25921	0
177628024699689	13267	0
177628024699945	13265	0
177628024699946	13264	0
177628031289129	6176	0
177628836530471	6175	0
177632269336361	13262	0
177632269336362	13261	0
177632269336363	13260	0
177636469954853	6174	0
177636469954855	15814	0
177636469954887	15812	0
177636581771559	35949	0
177637386037511	37340	6
177861010459437	38204	8
177861010459439	6173	0
177861026699563	19595	0
177861027236653	19591	0
177861027236654	6172	0
177861030892843	14454	0
177862742145837	38204	8
177862742145839	38211	0
177863010581293	13256	0
177863010581294	13255	0
177863010581803	13252	0
177865325859691	6171	0
177865325860139	11865	0
177872730903849	16829	0
177872730903850	16828	0
177872730903851	16827	0
177872841004330	16823	0
177872841004331	16822	0
177872842052907	16819	0
177872842053419	16816	0
177872842053451	6170	0
177877132826666	6169	0
177877132826667	6168	0
177877132826923	6167	0
177877137020203	16813	0
177877137020459	16810	0
177877405455915	20506	0
177877405455931	14449	0
177877405586955	20503	0
177881287285029	16807	0
177881287285035	16806	0
177881287285067	15809	0
177881427793706	6166	0
177881427793707	6165	0
177881427794219	6164	0
177881428842795	16803	0
177881697278251	20500	0
177881697278267	6163	0
177881697409291	20497	0
177881962568043	6162	0
177929746172206	6161	0
177929746713390	6160	0
177929746713646	6159	0
177929746843950	6158	0
177929750365486	6157	0
177931730058030	13250	0
177931730058286	13248	0
177934045332334	6156	0
177934045332782	6155	0
177941560476970	6154	0
177941560476974	6153	0
177941561148718	6152	0
177941561525550	6151	0
177941561526062	6150	0
177941561526094	6149	0
177944598202158	21669	0
177944598333198	6148	0
177944659019182	6147	0
177945852299306	6146	0
177945852299310	6145	0
177945852299566	6144	0
177945852971054	6143	0
177945852971310	6142	0
177945856492846	6141	0
177945856493102	6140	0
177946124928558	6139	0
177946124928574	6138	0
177946125059598	6137	0
177950147266346	6136	0
177950147266350	6135	0
177950147266478	6134	0
177950147266862	6133	0
177950147938094	6132	0
177950147938606	6131	0
177950148315438	15806	0
177950148987182	15804	0
177950416750894	6130	0
177950416750910	6129	0
177950416881934	6128	0
177950417422638	6127	0
177950417422654	6126	0
177950682040238	6125	0
177950682040686	6124	0
177950682712430	6123	0
177998415329579	6122	0
177998415329581	6121	0
177998415859501	6120	0
177998419522859	6119	0
177998419522861	6118	0
178002714489707	6117	0
178002714489709	6116	0
178002714490155	6115	0
178002714490157	6114	0
178010165663017	6113	0
178010165663023	6112	0
178010165671209	6111	0
178010165671213	6110	0
178010229634346	6109	0
178010229634347	6108	0
178010229634349	6107	0
178010230682923	6106	0
178010230682925	6105	0
178010230683435	6104	0
178010230683437	6103	0
178010230683467	6102	0
178010230683469	6101	0
178014521456682	6100	0
178014521456683	6099	0
178014521456685	6098	0
178014521456939	6097	0
178014521456941	6096	0
178014525650219	6095	0
178014525650221	6094	0
178014525650475	6093	0
178014525650477	6092	0
178014794085931	6091	0
178014794085933	6090	0
178014794085947	6089	0
178014794085949	6088	0
178014794216971	6087	0
178014794216973	6086	0
178018722044197	6085	0
178018722044207	15802	0
178018722044239	15800	0
178018722052389	6084	0
178018722052397	15798	0
178018722052429	15796	0
178018816423722	6083	0
178018816423723	6082	0
178018816423725	6081	0
178018816423853	6080	0
178018816424235	6079	0
178018816424237	6078	0
178018817472811	15794	0
178018817472813	15793	0
178019085908267	6077	0
178019085908269	6076	0
178019085908283	6075	0
178019085908285	6074	0
178019086039307	6073	0
178019086039309	6072	0
178019351197613	6071	0
178019351198059	6070	0
178019351198061	6069	0
178067134802219	19652	0
178067138995499	14887	0
178067152242990	6068	0
178068632140590	36002	0
178068634667310	6067	0
178071433962347	6066	0
178071433962795	12279	0
178078885139753	6065	0
178078885143849	17557	0
178078886192425	17554	0
178078886192426	17553	0
178078949106986	17550	0
178078949106987	17549	0
178078950155563	17546	0
178078950156075	17543	0
178078950156107	6064	0
178078966547758	6063	0
178083240929322	6062	0
178083240929323	6061	0
178083240929579	6060	0
178083245122859	17540	0
178083245123115	17537	0
178083258370094	6059	0
178083258370350	6058	0
178083513558571	20839	0
178083513558587	14882	0
178083513689611	20836	0
178087441520933	6057	0
178087441525029	17534	0
178087442573605	17531	0
178087535896362	6056	0
178087535896363	6055	0
178087535896875	6054	0
178087536945451	17528	0
178087553337134	6053	0
178087553337646	6052	0
178087554386222	38316	0
178087805380907	20833	0
178087805380923	6051	0
178087805511947	20830	0
178087822821678	6050	0
178087822821694	6049	0
178088070670699	6048	0
178088088111470	6047	0
178090092292398	21667	0
178090092423438	15783	0
178090125838638	21665	0
178090126084398	6046	0
178104619297573	20112	0
178104619297575	15780	0
178104619297607	15778	0
178104648657703	13246	0
178104648657705	13245	0
178105183431529	10879	0
178105659484965	21663	0
178105659484966	21662	0
178105659485027	15775	0
178105659616005	6045	0
178105659616006	15773	0
178466622094102	6044	0
178466622098198	6043	0
178466623576342	18074	0
178468104518422	6042	0
178468104522518	6041	0
178468116721433	17946	0
178468120914713	10877	0
178468639292182	6040	0
178468639296278	6039	0
178468653591833	10875	0
178468655688473	10873	0
178499058100507	6038	0
178499058100509	6037	0
178499087460637	6036	0
178499087460639	6035	0
178499104237853	6034	0
178499104237854	6033	0
178499104266518	6032	0
178499105286430	6031	0
178503068903915	6030	0
178516153416470	38605	0
178516153420566	38599	0
178516154465046	6029	0
178516154465558	6028	0
178516154469142	6027	0
178516154469654	6026	0
178516169812761	10871	0
178516170861337	10869	0
178516170861849	10867	0
178516170861850	10866	0
178516264184607	10863	0
178516265233183	10861	0
178516265237279	6025	0
178516280961822	10859	0
178516282010398	10857	0
178516282014494	6024	0
178520165268454	6023	0
178520165272546	6022	0
178520165272550	6021	0
178520181664745	10855	0
178520449432342	6020	0
178520449432598	6019	0
178520449436438	6018	0
178520449436694	6017	0
178520461635097	38494	11
178520461635353	38498	0
178520465828633	10852	0
178520465828889	10850	0
178520465828890	10849	0
178520575929370	10846	0
178524741254934	6016	0
178524741259030	6015	0
178524756602137	10841	0
178524756602649	10839	0
178524757651225	10837	0
178524757651226	10836	0
178524820565786	10834	0
178524820565787	10833	0
178524821614363	10831	0
178524821618459	6014	0
178529036221974	6013	0
178529036226070	6012	0
178529037269782	6011	0
178529037273878	6010	0
178529051569433	10829	0
178529051569689	10827	0
178529052618265	10825	0
178529052618266	10824	0
178529053666073	10822	0
178534536280853	6009	0
178584984714015	6008	0
178584984779551	6007	0
178585001491230	6006	0
178585001556766	6005	0
178586058259263	6004	0
178586058324799	6003	0
178586075036478	6002	0
178586075102014	6001	0
178589181146391	6000	0
178589181146393	5999	0
178593541095195	5998	0
178593541160731	5997	0
178594614640443	5996	0
178594614705979	5995	0
178597771072791	5994	0
178597771072793	5993	0
178603525658646	16800	0
178603525658902	16797	0
178605505351446	16610	0
178605506115606	19017	0
178605506115862	19015	0
178605509544726	5992	0
178605509917462	19013	0
178605510047766	19011	0
178605510048022	19009	0
178606042221846	17525	0
178606044318486	5991	0
178606044691222	19007	0
178653558442774	33932	0
178653558815510	33921	0
178653559491350	5990	0
178653559491862	5989	0
178653559491866	5988	0
178653559492006	5987	0
178653559864086	19004	0
178653559864598	19002	0
178653699336991	15770	0
178653716114206	15768	0
178657570294758	5986	0
178657570295206	5985	0
178657570667494	19000	0
178657850265110	5984	0
178657850265366	5983	0
178657850292246	5982	0
178657850292502	5981	0
178657854458646	5980	0
178657854458902	5979	0
178657854458906	5978	0
178657854831382	18998	0
178657854831638	18996	0
178662145232150	5977	0
178662145232662	5976	0
178662146281238	5975	0
178662146281242	5974	0
178662146653974	18994	0
178663593316262	5973	0
178666440199446	5972	0
178666440199702	5971	0
178666440218646	5970	0
178666440218902	5969	0
178666441248278	5968	0
178666441248282	5967	0
178666441621014	18992	0
178666442296086	5966	0
178666442668822	18990	0
178672245135129	16794	0
178672245135638	16791	0
178672245135639	16790	0
178672473209111	5965	0
178672513571095	16786	0
178672513636631	14442	0
178674224824089	17953	0
178674225592598	18988	0
178674225592599	18987	0
178674229017369	13242	0
178674229524758	18985	0
178674229524759	18984	0
178674242369813	18982	0
178674242369815	18981	0
178674242373911	15759	0
178674246301973	18979	0
178674246301975	18978	0
