word_decimal	rank	phase
899121871699630138	2573	0
899121871716398650	2572	0
899121871716398740	2571	0
899121871716399162	2570	0
899127922029662842	2569	0
899127922029662843	2568	0
899127922029662844	2567	0
899127922029671034	2566	0
899127922029671036	2565	0
899127922029671068	2564	0
899127922038051444	30676	0
899127922071605364	87532	0
899128042330690672	46973	0
899260402585882678	54696	0
899260410095646266	30666	0
899260410095646268	30661	0
899260410095654458	30655	0
899260410095654459	30651	0
899260410095654460	30645	0
899262593019296788	79451	0
899262609118770746	2563	0
899262609118770748	2562	0
899262609118778938	2561	0
899262609118778939	2560	0
899262609118778940	2559	0
899264791471873048	46968	0
899264791471873168	46961	0
899264791505427478	46952	0
899264791941889136	46946	0
899264791941889152	46940	0
899264791941889168	46935	0
899264800622030906	2558	0
899264800622030908	2557	0
899264800622039098	2556	0
899264800622039099	2555	0
899264800622039100	2554	0
899266578738762420	67793	0
899266990528683028	87520	0
899266990528714260	87516	0
899266999645155386	87506	0
899266999645155388	87505	0
899266999645163578	87502	0
899266999645163579	87500	0
899266999645163580	87499	0
899267007171712560	87485	0
899268777671564400	79437	0
899268777671564404	79433	0
899268914630547636	87476	0
899268914640493588	87470	0
899268914640508948	87459	0
900958874472862747	46920	0
900958874472862748	46919	0
900958874489639963	46917	0
900958874489639964	46916	0
900958874741298204	46912	0
900958874758075420	46909	0
900958943209116699	46907	0
900958943209116700	46906	0
900958943209116955	46904	0
900958943209116956	46903	0
900958943210165531	46901	0
900958943210165532	46900	0
900958943477552156	46897	0
900958943477552412	46894	0
900958943478600988	46891	0
900958947505132827	46889	0
900958947505132828	46888	0
900958947505132843	46886	0
900958947505132844	46885	0
900958947505198379	37908	0
900958947505198380	37907	0
900958947773568284	46882	0
900958947773568300	46879	0
900958947773633836	37902	0
900959974223566364	46875	0
900959974223566482	46872	0
900959974223566492	46870	0
900959974252925976	46867	0
900959974252925980	46863	0
900959974252926108	46860	0
900959974269703196	46856	0
900960042989179932	46852	0
900960042989180188	46848	0
900960042990228764	46844	0
900960047285196060	46840	0
900960047285196076	46836	0
900960047285261612	37896	0
901079480425360651	2553	0
901079480458915081	2552	0
901079482304407307	2551	0
901079482304407308	2550	0
901079482304411404	2549	0
901079482321188620	2548	0
901081679482170631	17986	0
901081679482181895	17983	0
901081679482301701	17981	0
901081679482301829	17979	0
901081679482312965	17977	0
901081679498959111	17974	0
901081679498959367	17971	0
901081679499090181	17969	0
901081679499090437	17967	0
901082779010586887	17964	0
901082779010587143	17961	0
901082779010587144	17959	0
901082779010717957	17957	0
901082779010718213	17955	0
901117010992628609	62554	0
901117010992628619	62553	0
901235612116964619	2547	0
901235612116964620	2546	0
901235612385400076	2545	0
901235612385465612	2544	0
901237811106666251	26065	0
901237811106666252	26064	0
901237811375101708	26062	0
901237811375167244	26060	0
901240422481843499	37894	0
901240422481843500	37893	0
901240422481909003	62551	0
901240422481909004	62550	0
901240422481909035	62548	0
901240422481909036	62547	0
901240422750278956	37888	0
901240422750344460	62544	0
901240422750344492	62541	0
901241522261906732	37882	0
901241522261972236	62537	0
901241522261972268	62533	0
901518259771856540	2543	0
901518380095952540	2542	0
901519359283484316	2541	0
901519479607580316	2540	0
901522915587184156	87455	0
901522915587184272	87452	0
901522915587184284	87451	0
901572208806659883	2539	0
901572328929455499	2538	0
901574526979517829	17952	0
901679823305780619	37878	0
901679958228184449	62530	0
901679960744725899	62525	0
901801027345962795	70768	0
901801027345962796	70767	0
901801027348059915	62521	0
901801027348059916	62520	0
901801027614398252	70761	0
901801027614463788	70755	0
901801027616495372	62517	0
901801027616560908	62514	0
901802968609969995	84028	0
901802968609969996	84027	0
901802968878405452	84019	0
901803363807778603	75995	0
901803363807778604	75994	0
901803363841332523	84015	0
901803363841332524	84014	0
901803364076214060	75969	0
901803364109767980	84009	0
901804068390033228	83999	0
901804463587841836	75943	0
901804463621395756	83992	0
902074879044145308	2537	0
902135279017091973	2536	0
902135279017091979	2535	0
902170197103305099	2534	0
902170463387083653	2533	0
902170463387083659	2532	0
902365910070055243	92124	0
902365910070055244	92123	0
902365910338490700	92117	0
902366319704398123	62502	0
902366319704398124	62501	0
902366319704398380	62499	0
902367009850118476	92110	0
902367419216025900	62495	0
902367419216026156	62489	0
905282986689737296	2531	0
905282987730039376	2530	0
905285185712861776	21015	0
905285185738298000	2529	0
905285186719740560	101086	0
905285186719740564	101085	0
905285452000441366	50949	0
905285452022076566	2528	0
905285452995130524	2527	0
905285452995130525	2526	0
905285452995155100	2525	0
905285453007057946	46831	0
905285453007058066	46828	0
905285453007713424	46824	0
905285453007713425	2524	0
905285453007713426	46823	0
905285453532001436	2523	0
905285453541831826	46819	0
905285453541833236	46815	0
905287384761414288	13970	0
905287384761422480	13968	0
905287384778191504	13965	0
905287651045192854	13961	0
905287651045201046	13957	0
905287651061970070	13953	0
905287652018279580	13950	0
905287652030313496	46811	0
905287652030313618	46808	0
905287652063867926	46803	0
905287652555142300	13944	0
905287789469259796	92006	0
905287789494457372	46800	0
905287789494457884	46798	0
905287790031320092	46796	0
905287790031320604	46794	0
905287798084392476	98505	0
905287798084523548	98497	0
905287798621255196	88962	0
905287798621386268	88957	0
905314186372453936	2522	0
905320370074464976	2521	0
905320370108019344	2520	0
905320370108027536	2519	0
905320370108289680	2518	0
905320370108289686	2517	0
905320370124796560	2516	0
905320371685077616	2515	0
905320371685077628	2514	0
905320371685079068	2513	0
905320377601013782	30635	0
905320517053584496	46791	0
905320517053584528	46787	0
905320517053584534	46786	0
905322569131274896	104142	0
905322569131283088	104135	0
905322569131285016	92898	1
905322569131405968	104116	0
905322569131405974	104112	0
905322569131414160	104104	0
905322569131414166	104100	0
905322569131416086	92898	1
905322569148052112	97451	0
905322569148183184	97445	0
905322569148183190	97444	0
905322716069942428	46783	0
905322716076708976	46779	0
905322716076709008	46775	0
905322716076709014	46773	0
905322716606805148	46770	0
905322973862614588	30632	0
905322973864449046	46768	0
905322973864449052	46767	0
905322973864449564	46765	0
905322974399477308	30629	0
905322974401288726	46763	0
905322974401288732	46762	0
905322974401311766	46760	0
905322974401311772	46759	0
905322974401312284	46757	0
905322982454384156	46753	0
905322982991246876	46749	0
905351165940217936	2512	0
905351166474861136	2511	0
905357754411570832	30627	0
905357754411570844	30626	0
905357754948433552	30624	0
905357754948433564	30623	0
905357763001504912	30618	0
905357763001504924	30616	0
905357763538367632	30612	0
905357763538367644	30610	0
905357900439934108	46746	0
905357900440409232	46742	0
905357900440409244	46741	0
905357900440409245	46740	0
905357900440409296	46737	0
905357900440458384	46734	0
905357900440458396	46731	0
905357900448797840	46727	0
905357900448797846	46725	0
905357900469818006	92898	1
905357900469818012	94864	0
905357900976796828	46722	0
905357900977280144	46718	0
905357900977280156	46717	0
905357900977280176	46714	0
905357900977321104	46711	0
905357900977321116	46708	0
905357901006680726	75042	0
905357901006680732	75038	0
905358020728903324	30607	0
905358021265766044	30604	0
905419739987228692	54845	0
905419739987228700	54842	0
905419739987228732	54839	0
905419740016588314	2510	0
905419740016588316	2509	0
905419740016588346	2508	0
905419740016588348	2507	0
905419740017202736	2506	0
905419740017202748	2505	0
905421535214975056	2504	0
905421535214975068	2503	0
905421930412791868	2502	0
905421930420525084	46705	0
905421930420525116	46703	0
905421930420525596	46700	0
905421930420525628	46698	0
905421930420548636	46694	0
905421930420549660	46690	0
905421930420549692	46687	0
905423725744779856	2501	0
905423725744779868	2500	0
905425924734481040	43997	0
905425924734481052	43996	0
905426070697718906	46684	0
905426070697718908	46682	0
905426070697718940	46679	0
905426070698333296	46676	0
905426070698333308	46675	0
905426070698333328	46671	0
905426070698333340	46669	0
905426191020356764	30601	0
905426191021798426	46666	0
905426191021798428	46664	0
905426191021798556	46662	0
905426191021799964	46659	0
905426191021814810	46655	0
905426191021814812	46652	0
905426191021814940	46649	0
905426191021815834	46645	0
905426191021815836	46642	0
905426191022453788	46640	0
905426191022453904	46637	0
905426191022453916	46634	0
905454923822454804	54831	0
905454923822454812	54828	0
905454923822454844	54825	0
905454923851814426	2499	0
905454923851814428	2498	0
905454923851814458	2497	0
905454923851814460	2496	0
905454923852420656	2495	0
905454923852420668	2494	0
905454923852469788	2493	0
905454923852469808	2492	0
905454923852469820	2491	0
905456719050192976	2490	0
905456719050192988	2489	0
905456719050232976	2488	0
905456719050232988	2487	0
905456719050233936	2486	0
905456719050233948	2485	0
905457112680815126	46630	0
905457112680815158	46627	0
905457114248009788	2484	0
905457114248041628	2483	0
905457114248042556	2482	0
905457114255743004	46624	0
905457114255743036	46622	0
905457114255774748	46618	0
905457114255775772	46614	0
905457114255775804	46611	0
905457114281596476	2481	0
905458908413876816	96146	0
905458908539695696	2480	0
905458908539695708	2479	0
905458908539703888	2478	0
905458908539703900	2477	0
905458909579997776	2476	0
905458909579997788	2475	0
905458909580022352	2474	0
905458909580022364	2473	0
905458909580023324	2472	0
905461107437001296	103139	0
905461107562820176	97586	0
905461107562820188	97572	1
905461107562828368	97582	0
905461107562828380	97576	0
905461108504712848	86078	0
905461108504712860	86077	0
905461108569698960	43993	0
905461108569698972	43992	0
905461108569723536	43989	0
905461108569723548	43988	0
905461108569724956	43985	0
905461117094646896	86055	0
905461117094646908	86048	0
905461117094646928	86035	0
905461117094646940	86025	0
905461254532945018	46609	0
905461254532945020	46607	0
905461254532945052	46604	0
905461254533551216	46601	0
905461254533551228	46600	0
905461254533551248	46596	0
905461254533551260	46594	0
905461254533600368	46592	0
905461254533600380	46589	0
905461254533600400	46586	0
905461254533600412	46582	0
905461254562959996	58084	0
905461254562960022	58082	0
905461254562960028	58079	0
905461373758134806	100505	0
905461373850399766	96320	0
905461373850399772	96312	0
905461373850407958	96305	0
905461373850407964	96296	0
905461374822045340	57924	0
905461374855574684	57916	0
905461374855599260	57910	0
905461374855600188	57906	0
905461374857016346	46579	0
905461374857016348	46577	0
905461374857016476	46575	0
905461374857040922	46572	0
905461374857040924	46569	0
905461374857041052	46566	0
905461374857041946	46563	0
905461374857041948	46560	0
905461374857671708	46558	0
905461374857671824	46555	0
905461374857671836	46552	0
905461374857696284	46549	0
905461374857696400	46546	0
905461374857696412	46542	0
905461374857697308	46539	0
905463307527837328	77684	0
905463307527837340	77682	0
905463307592848016	43980	0
905463307592848028	43978	0
905463307626271312	43973	0
905463307626271324	43971	0
905463316117771376	77667	0
905463316117771388	77663	0
905463316117771408	77657	0
905463316117771420	77653	0
905463316119607376	77643	0
905463316119607388	77639	0
905463453556200572	46536	0
905463453556200588	46534	0
905463453556200604	46531	0
905463453556675696	46527	0
905463453556675708	46526	0
905463453556675728	46522	0
905463453556675740	46521	0
905463453556724848	46518	0
905463453556724860	46515	0
905463453556724880	46512	0
905463453556724892	46509	0
905463453558297756	46506	0
905463453558298716	46503	0
905463453586084476	58071	0
905463453586084502	58068	0
905463453586084508	58066	0
905463453591851676	58059	0
905463453591853084	58054	0
905463453656863772	46497	0
905463573845169820	41926	0
905463573850936860	46493	0
905463573850936978	46490	0
905463573850936988	46488	0
905463573850937372	46484	0
905463573878723740	41922	0
905463573880271896	46480	0
905463573880271900	46478	0
905463573880272028	46476	0
905463573880296472	46473	0
905463573880296476	46469	0
905463573880296604	46466	0
905463573880297500	46462	0
905463573880820764	46460	0
905463573880820880	46457	0
905463573880820892	46454	0
905463573897073692	46450	0
905463573913826326	46445	0
905463573913826332	46443	0
905463573913850902	46439	0
905463573913850908	46436	0
905463573913851420	46432	0
905463642616550428	46428	0
905463642616550684	46424	0
905463642617599260	46420	0
905463642633327644	46417	0
905463642633327900	46414	0
905463642634376476	46411	0
905463646912566556	46407	0
905463646912566572	46403	0
905463646912632108	37868	0
905463646929343772	46400	0
905463646929343788	46397	0
905463646929409324	37863	0
905463709740358198	97541	0
905463709740358204	97535	0
905463709742193174	97504	0
905463709742193180	97487	0
905463711317415996	58037	0
905463711319218204	58030	0
905463711319249944	58024	0
905463711319249948	58021	0
905463711319250076	58018	0
905463711319250972	58013	0
905463711350969916	58006	0
905463711352804374	57997	0
905463711352804380	57994	0
905463711352804636	57990	0
905463711352804892	57985	0
905463711353853212	46386	0
905463711353853468	46383	0
905463711354901532	46381	0
905463711354902044	46379	0
905463711354902076	46377	0
905463715648820508	46374	0
905463715648820524	46371	0
905463715648820764	46368	0
905463715648820780	46365	0
905463715648886060	37856	0
905463715648886316	37853	0
905463715649869340	46362	0
905463715649869356	46359	0
905463715649934892	37848	0
905463719844173468	46356	0
905463719909184156	54805	0
905463719909185564	54802	0
905463719942738524	46351	0
905463719942739484	46347	0
905463719944836636	46343	0
905463719944836652	46340	0
905463719944836668	46337	0
905463719944902188	37842	0
905463719944902204	37839	0
905463719944967708	46334	0
905463719944967728	46330	0
905463719944967740	46328	0
905583081948559116	2471	0
905583081948559372	2470	0
905584181460186892	2469	0
905584181460187148	2468	0
905584181460252684	2467	0
905586378637957639	17944	0
905586378637957640	17942	0
905586378638088709	17940	0
905586378638154245	17938	0
905586378906393096	17935	0
905586378906458632	13936	0
905586378906589701	17933	0
905586378906589702	13934	0
905601773646297100	2466	0
905601777941264396	2465	0
905601777942312972	2464	0
905603971092503048	13931	0
905603971092634118	13929	0
905603975387470344	13926	0
905603975387601414	13924	0
905603975388518920	13921	0
905603975388649990	13919	0
905739212012836108	2463	0
905739212029613324	2462	0
905739212029613580	2461	0
905740311541241100	2460	0
905740311541241356	2459	0
905740315836208652	2458	0
905740315837257228	2457	0
905741411002537740	26058	0
905741411002537996	26056	0
905742510514165516	26054	0
905742510514165772	26052	0
905742510530942988	26050	0
905742514825910284	21011	0
905742514826958860	21009	0
905745121889277228	37835	0
905745121889342732	62485	0
905745121889342764	62481	0
905745121906054444	37830	0
905745121906119948	62478	0
905745121906119980	62475	0
905745190625531180	37825	0
905745190625531436	37822	0
905745190625596684	62472	0
905745190625596716	62469	0
905745190625596940	62466	0
905745190625596972	62463	0
905745190626580012	37815	0
905745190626645516	62460	0
905745190626645548	62457	0
905745194921547308	37810	0
905745194921547324	37807	0
905745194921612812	62454	0
905745194921612844	62451	0
905745194921612860	62448	0
905745194921678348	62445	0
905745194921678384	30574	0
905745194921678396	62441	0
905874937292183068	2456	0
905883252919023628	2455	0
905883252919023644	2454	0
905883320061710486	2453	0
905883320934127260	2452	0
905883321638498428	2451	0
905883321638500364	2450	0
905883321638500380	2449	0
905883329524061308	2448	0
905883329524061334	2447	0
905883329524061340	2446	0
905883440318698646	2445	0
905883441895486588	2444	0
905883441895487548	2443	0
905883466973451378	74611	0
905883466973451410	74598	0
905883466973451414	74597	0
905883466973452342	74594	0
905885450365229576	13916	0
905885450365229592	13913	0
905885450365360646	13911	0
905885450365360662	13909	0
905885519084706312	13906	0
905885519084706328	73134	0
905885519084826774	73128	0
905885519084834966	73122	0
905885519084837382	13904	0
905885519084837398	73116	0
905885519101603990	73111	0
905885519957251740	13902	0
905885520494114460	13900	0
905885528547185788	13898	0
905885528547185814	13896	0
905885528547185820	13895	0
905885528551118908	82929	0
905885529084048508	13893	0
905885529084048534	13891	0
905885529084048540	13890	0
905885529087981628	74951	0
905885639341693496	92898	1
905885639341791798	95391	0
905885639341814934	95387	0
905885639341823126	95383	0
905885639341824566	92898	1
905885639358569014	73102	0
905885639358569270	73099	0
905885639358592150	73096	0
905885665996575858	83295	0
905885665996575890	83286	0
905885665996575894	83284	0
905885915226101308	87444	0
905885915762964028	87439	0
905885932407805468	46319	0
905885932944668188	46312	0
905909855948681276	2442	0
905909855948682268	2441	0
905914115860084818	2440	0
905914116394728018	2439	0
905920704329209948	21006	0
905920704329340572	21004	0
905920704331437628	30572	0
905920704331437714	30570	0
905920704331437724	30569	0
905920704866072668	21001	0
905920704866203292	20999	0
905920704868300348	30567	0
905920704868300434	30565	0
905920704868300444	30564	0
905920712919274646	20997	0
905920712919274652	20996	0
905920712921371794	30561	0
905920712921371804	30559	0
905920712996827282	92898	1
905920712996827286	93477	0
905920713456137366	20994	0
905920713456137372	20993	0
905920713458234514	30556	0
905920713458234524	30554	0
905920823176911416	92898	1
905920823177042486	92898	1
905920824653436572	94850	0
905920825190299292	95349	0
905920850360276114	75234	0
905920850360276124	75233	0
905920850360276125	75232	0
905920850360276178	75229	0
905920850360325266	75222	0
905920850360325276	75218	0
905920850368664722	75210	0
905920850368664726	75208	0
905920850423238806	92898	1
905920850423238812	94831	0
905920850897147026	65130	0
905920850897147036	65129	0
905920850897147058	65127	0
905920850897148476	65124	0
905920850897187986	65120	0
905920850897187996	65119	0
905920850960101526	92898	1
905920850960101532	95270	0
905920962092349084	87434	0
905920962092349085	87433	0
905920962092390044	87426	0
905920962104931984	87421	0
905920962104931985	87419	0
905920962104931986	87417	0
905920962629219996	87414	0
905920962629252764	87408	0
905980490917523516	83026	0
905980490917525524	83011	0
905980490917525532	83005	0
905980490917525564	83001	0
905980490946883642	30551	0
905980490946883644	30549	0
905980490946885146	30546	0
905980490946885148	30544	0
905980490946885178	30541	0
905980490946885180	30539	0
905980490947368508	30537	0
905984485134841938	2438	0
905984485134841948	2437	0
905984869674925078	46308	0
905984871776278588	2436	0
905984871784142876	46306	0
905984871784142896	46300	0
905984871784142908	46299	0
905984871784143388	46297	0
905984871784143408	46291	0
905984871784143420	46290	0
905984871784166428	46287	0
905984871784167452	46284	0
905984871784167472	46278	0
905984871784167484	46276	0
905986673953266268	2435	0
905986675563869852	2434	0
905986675698200668	2433	0
905986793820290068	46274	0
905986793820290096	46271	0
905986794289912858	103231	0
905986794289912976	103227	0
905986794289912977	2432	0
905986794289912978	103225	0
905986794290043928	103219	0
905986794290044048	103215	0
905986794290044049	2431	0
905986794290044050	103213	0
905986795887942268	2430	0
905986795887965852	2429	0
905988872976390748	20986	0
905988874586994778	20983	0
905988874586994780	20981	0
905988874687901852	79429	0
905988993300716694	93463	0
905988993300716950	79426	0
905988993313299478	100751	0
905988993313299600	100747	0
905988993313299601	93452	0
905988993313299602	100745	0
905988993313299606	92898	1
905988994944882748	79421	0
905988994944890012	79418	0
905989020618200178	75279	0
905989020618200188	75278	0
905989020618200210	75276	0
905989020618200220	75275	0
905989020618201148	75272	0
905989130739661974	92898	1
905989130739662230	87405	0
905989130752244758	100230	0
905989130752244880	100227	0
905989130752244881	100225	0
905989130752244882	100223	0
905989130752244886	92898	1
905989132350273180	87401	0
905989132383843484	87394	0
905989132385940508	46269	0
905989132385940624	46264	0
905989132385940636	46262	0
906015408429650066	91838	0
906015408429650076	91831	0
906015408429651996	91824	0
906015408494661692	80988	0
906015408494662684	80980	0
906015674746982556	102422	0
906015674746984476	92898	1
906015674752749628	102414	0
906015674752751636	92898	1
906015674752751644	96906	0
906015674752751676	96900	0
906015674780536924	96855	0
906015674780538396	92898	1
906015674782109754	81251	0
906015674782109756	81248	0
906015674782111258	81245	0
906015674782111260	81240	0
906015674782111290	81238	0
906015674782111292	81235	0
906015674782586428	81230	0
906015674782634044	81218	0
906015674782635548	81209	0
906015674782635580	81205	0
906019668970059858	2428	0
906019668970059868	2427	0
906019668970099858	2426	0
906019668970099868	2425	0
906019668970100796	2424	0
906019668970100818	2423	0
906019668970100828	2422	0
906020054044432918	46255	0
906020054044432944	46244	0
906020054044432950	46239	0
906020055611496508	2421	0
906020055611528348	2420	0
906020055611529276	2419	0
906020055619360796	46237	0
906020055619360816	46231	0
906020055619360828	46230	0
906020055619392540	46227	0
906020055619393564	46224	0
906020055619393584	46218	0
906020055619393596	46216	0
906020055645083196	2418	0
906021790813967884	2417	0
906021790813967900	2416	0
906021858325355100	2415	0
906021858333743698	98201	0
906021858493116508	2414	0
906021858493124700	2413	0
906021859399095964	2412	0
906021859399227036	2411	0
906021859399227484	2410	0
906021859533418588	2409	0
906021859533443164	2408	0
906021859533444620	2407	0
906021859533444636	2406	0
906021978659904656	94991	0
906021978659904657	2405	0
906021978659904658	92898	1
906021979723191964	2404	0
906021979723323036	2403	0
906021979790431804	2402	0
906022958910854812	2401	0
906022958910855260	2400	0
906023079234950812	2399	0
906023989803669516	20979	0
906023989803669532	20977	0
906024057348479580	20974	0
906024057356868178	92898	1
906024057516240988	92466	0
906024057516249180	92470	0
906024058422220890	74102	0
906024058422220892	74098	0
906024058422482588	74092	0
906024058422483036	74089	0
906024058424579644	81191	0
906024058424579730	81189	0
906024058424579740	81188	0
906024058424579900	81185	0
906024058424580156	81182	0
906024058523119772	79415	0
906024058523144348	79412	0
906024058523146252	74081	0
906024058523146268	79409	0
906024067012416636	74069	0
906024067012416662	74067	0
906024067012416668	74056	0
906024067012417628	74049	0
906024067014513778	81175	0
906024067014513788	81167	0
906024067014513810	81163	0
906024067014513820	81152	0
906024067014514748	81145	0
906024177236359228	95247	0
906024177236367420	95224	0
906024177672805526	95156	0
906024178746578588	79402	0
906024178780100668	79396	0
906024178780107932	79384	0
906024178780132508	79379	0
906024178780133436	79374	0
906024204453418098	81752	0
906024204453418108	81751	0
906024204453418130	81749	0
906024204453418140	81748	0
906024204453419068	81745	0
906024204453467250	81741	0
906024204453467260	81740	0
906024204453467282	81738	0
906024204453467292	81737	0
906024204453468220	81734	0
906024204516380796	86540	0
906024204516380822	86538	0
906024204516380828	86527	0
906024247499610172	2398	0
906024315111750806	92898	1
906024315121752598	100396	0
906024316185491100	87390	0
906024316185532060	87383	0
906024316219061404	87376	0
906024316219085980	87369	0
906024316219086908	87365	0
906024316221158428	46214	0
906024316221158544	46210	0
906024316221158556	46208	0
906024316221183004	46205	0
906024316221183120	46202	0
906024316221183132	46198	0
906024316221184028	46195	0
906026256371735128	92313	0
906026256371735132	92305	0
906026256371866204	92299	0
906026256373963324	92292	0
906026257445476444	28227	0
906026257445607068	28223	0
906026257447704124	82979	0
906026257447704210	82977	0
906026257447704220	82976	0
906026257546268828	79368	0
906026257579692124	79364	0
906026266035541116	28214	0
906026266035541142	28211	0
906026266035541148	28209	0
906026266037638258	82968	0
906026266037638268	82964	0
906026266037638290	82960	0
906026266037638300	82956	0
906026266039474236	82925	0
906026266039474258	82897	0
906026266039474268	82888	0
906026376226069052	95115	0
906026376695930006	92898	1
906026377769703068	79358	0
906026377803256988	79354	0
906026403476542578	83348	0
906026403476542588	83347	0
906026403476542610	83340	0
906026403476542620	83339	0
906026403476591730	83331	0
906026403476591740	83328	0
906026403476591762	83322	0
906026403476591772	83317	0
906026403539505276	79347	0
906026403539505302	79342	0
906026403539505308	79338	0
906026403545274396	83269	0
906026403610285084	75194	0
906026514134875286	87265	0
906026515208615580	87261	0
906026515208656540	87257	0
906026515214554652	87253	0
906026515214554768	87250	0
906026515214554780	87249	0
906026515214555164	87245	0
906026515242210460	87241	0
906026515244307484	73058	0
906026515244307600	73053	0
906026515244307612	73049	0
906026651103844918	87203	0
906026651103844924	87195	0
906026652680902716	87191	0
906026652714456636	87187	0
906026652718519324	87183	0
906026652718519836	87179	0
906026652718519856	87175	0
906026652718519868	87173	0
906026669764171320	99125	0
906026669764171324	99122	0
906026669764171420	99120	0
906026669764171836	92898	1
906026669862606876	92898	1
906026669896160796	98539	0
906026669898257948	98528	0
906026669898257980	98524	0
906026669898323468	62438	0
906026669898323516	87166	0
906026669898387516	98517	0
906026669898389004	98513	0
906026669898389020	98493	0
906026669898389040	92898	1
906026669898389052	98482	0
906304627241834284	67250	0
906304627241834540	67246	0
906304627243931404	62425	0
906304627243931660	62422	0
906305726753462060	67225	0
906305726753462316	67220	0
906305726755559180	62419	0
906305726755559436	62415	0
906305726770239532	67214	0
906305726772336652	62412	0
906305795489716268	67208	0
906305795491813388	62409	0
906307668017403724	83958	0
906307668017403980	83953	0
906307668018452556	83947	0
906307672313419852	83939	0
906307672313419868	78585	0
906307672313485404	78578	0
906307741016184914	20962	0
906307741016184924	20960	0
906308063215212332	75918	0
906308063215212588	75899	0
906308063248766252	83931	0
906308063265543468	83926	0
906308127695230492	46183	0
906308131934689324	72576	0
906308131951466540	72543	0
906308131951532076	72525	0
906308131985020204	83921	0
906308131985020460	83917	0
906308131985085996	83912	0
906373822483553328	2397	0
906373822483575376	2396	0
906373823523877456	2395	0
906376021506699856	20957	0
906376021532136080	2394	0
906376022513570448	101098	0
906376022513570452	92898	1
906376022513571888	92898	1
906376022513578640	99386	0
906376022513578644	92898	1
906376048878334588	2393	0
906376048878336060	2392	0
906376158968992336	2391	0
906376158968992400	2390	0
906376158968992406	2389	0
906376159942046352	2388	0
906376159942046364	2387	0
906376159942046365	2386	0
906376159942046416	2385	0
906376159942070928	2384	0
906376159942070940	2383	0
906376159952532112	102745	0
906376159952532116	92898	1
906376160478917264	2382	0
906376160478917276	2381	0
906376160478917296	2380	0
906376160486783536	42254	0
906376167558926486	2379	0
906376168531980444	2378	0
906376168531980445	2377	0
906376168532005020	2376	0
906376168542466194	77731	0
906376168542466195	2375	0
906376168542466196	77725	0
906376169068851356	2374	0
906376169135323228	2373	0
906378220555252368	13878	0
906378220555260560	13876	0
906378220555262512	13874	0
906378220572029584	13872	0
906378221536694928	102634	0
906378221536694932	92898	1
906378357992108624	13869	0
906378357992108688	13867	0
906378357992108694	13866	0
906378357992116816	13864	0
906378357992116880	13862	0
906378357992116886	13861	0
906378357992118864	13859	0
906378358008885840	13857	0
906378358008885904	13855	0
906378358008885910	13854	0
906378358965195408	13852	0
906378358965195420	13851	0
906378359502058128	13849	0
906378359502058140	13848	0
906378366581529176	13845	0
906378366582042774	13842	0
906378366582050966	13839	0
906378366582053456	13837	0
906378366598819990	13834	0
906378367555129500	13832	0
906378368091992220	13830	0
906378368125008476	13827	0
906378496414210096	91983	0
906378496439408176	92898	1
906378496439408188	92898	1
906378496976270896	84312	0
906378496976270908	84311	1
906378505029211708	98837	0
906378505566074428	64372	0
906472805231022236	2372	0
906472805231153308	2371	0
906472805767884956	2370	0
906472805902102588	2369	0
906472926159089756	2368	0
906472926159091228	2367	0
906483662872695388	62015	0
906483662872695446	62007	0
906483662872695452	62001	0
906483662874792604	30526	0
906483662908305564	87158	0
906483662908305565	87157	0
906483662908346524	87149	0
906483662916694164	87144	0
906483662916694165	87142	0
906483662916694166	87140	0
906483663409558108	66468	0
906483663409558166	66432	0
906483663409558172	66423	0
906483663411655324	30520	0
906483663445176476	87137	0
906483663445209244	87131	0
906483774577497744	46181	0
906483774577497756	46180	0
906483775114360464	46178	0
906483775114360476	46177	0
906483797830195768	46170	0
906483797830720048	46168	0
906483800313746076	46165	0
906483800347299996	62402	0
906483800850569788	46162	0
906483800850608796	46160	0
906483800884162716	62400	0
906483912024798864	102918	0
906483912024798868	92898	1
906483920570734236	46156	0
906483921107596956	46154	0
906543174512024188	13825	0
906543174512062586	13821	0
906543174512062588	13819	0
906543174512062620	13816	0
906543174514251868	52084	0
906543294836158620	41901	0
906543294836273308	41895	0
906543294869827676	41890	0
906543432275218588	77264	0
906543432275220508	77261	0
906543432281141308	77249	0
906543432281143324	77246	0
906543432281143356	77242	0
906545622714464284	104891	0
906545622714464304	104818	0
906545622714464316	104815	0
906545622744184348	2366	0
906549744209779856	102638	0
906549744209779860	92898	1
906549744209910928	100022	0
906549744209910932	92898	1
906549745908609628	2365	0
906551833166229628	87128	0
906551833166229660	87125	0
906551943233166480	101103	0
906551943233166484	92898	1
906551943233166486	92898	1
906551944898302612	79316	0
906551944898302620	79315	0
906551944898304060	79312	0
906551944898310804	79309	0
906551944898310812	79308	0
906551970571622460	46152	0
906552080672111696	102759	0
906552080672111760	102756	0
906552080672111764	92898	1
906552080672111766	92898	1
906552082337264276	87119	0
906552082337264284	87117	0
906552082339361424	46150	0
906552082339361436	46149	0
906552090927198268	87114	0
906552090927198356	87112	0
906552090927198364	87111	0
906552090928642588	46145	0
906552090928658458	46141	0
906552090928658460	46138	0
906552090929295516	62398	0
906578358347288698	49275	0
906578358347288700	49273	0
906578358347288732	49270	0
906578358347419772	49263	0
906578358347419788	49260	0
906578358347419804	49256	0
906578358349469788	74042	0
